Country,State/Province,City,Business Name,Phone,Address,Contact Name,Qty of 7ft Tables,Qty of 8ft Tables,Qty of 9ft Tables,Latitude,Longitude,Geocode Success
USA,OH,Lancaster,Extreme Billiards,740-243-9171,"1668 Quail Meadows Drive Lancaster, OH 43130",Kevin Pickering,,,,39.7467213,-82.6349867,TRUE
USA,OH,Lancaster,L. B. Bar & L. B. Billiards,740-277-7656,"146 East Winding St. Lancaster, OH 43130",,7,,,39.709524,-82.6009375,TRUE
USA,OH,Lancaster,Long Branch Cafe,740-654-9145,"146 East Winding St. Lancaster, OH 43130",,,,,39.709524,-82.6009375,TRUE
USA,OH,Lewis Center,Bankshot Billiards,614-638-4299,"2881 Abbey Knoll Drive Lewis Center, OH 43035",Don Reed,,,,40.1793414,-82.9808059,TRUE
USA,OH,Lisbon,Lisbon Fraternal of Eagles,330-424-3516 (Cell),"127 East Chestnut Lisbon, OH 44432",Bob Hunt,,,,40.7739779,-80.766776,TRUE
USA,OH,London,Big Money Billiards,614-623-5629,"118 West High Street London, OH 43140",Scott Bennett,6,,2,39.8839976,-83.4512457,TRUE
USA,OH,Lowell,Moose Lodge #2382,740-896-3252,"11569 State Route 60 Lowell, OH 45744",Corby Kitts,,,,39.5321981,-81.5213911,TRUE
USA,OH,Mansfield,Buckeye Billiards,419-989-3914,"950 Ashland Rd. Mansfield, OH 44905",Larry Abrams,10,,2,40.773491,-82.4795062,TRUE
USA,OH,Mantua,Bourbon Barrel Saloon,440-321-1410,"11697 OH-44 Mantua, OH 44255",Chris Kanieski,,,,41.3101339,-81.2221495,TRUE
USA,OH,Martins Ferry,Corner Pocket Billiards,740-491-0199,"56731 Colerain Pike Martins Ferry, OH 43925",,6,,2,40.1070442,-80.7557804,TRUE
USA,OH,Maumee,Mason's Billiards and Barstools,419-897-9800,"1412 Reynolds Road Maumee, OH 43537",Trent Waldron,,,,41.582395,-83.663583,TRUE
USA,OH,Middletown,Racks N Balls,937-673-0273 - Josh,"2915 Cincinnati Dayton Road Middletown, OH 45044",Patricia Jaynes,,,,39.4758237,-84.3434005,TRUE
USA,OH,Middletown,Willie's Pub,513-320-2093,"1613 Germantown Road Middletown, OH 45042",Kenneth Lewis,,,,39.5302728,-84.3831351,TRUE
USA,OH,Mineral Ridge,Ice Breakers Pool Room,330-544-1112,"5560 W Webb Rd/ Mineral Ridge, OH 44515",,10,,,41.1307506,-80.7700582,TRUE
USA,OH,New Philadelphia,Bracket Billiards,234-801-4030,"814 Kaderly St. NW New Philadelphia, OH 44663",,,,,40.500818,-81.4523521,TRUE
USA,OH,Newark,Drumms Family Billiards,740-915-8237,"1987 Coffman Rd. Newark, OH 43055",,,,,40.0380263,-82.4703045,TRUE
USA,OH,North Ridgeville,Super Maryo Brothers,216-200-1923,"34425 Loraine Road North Ridgeville, OH 44039",Steve Maryp,,,,41.3660565,-81.9978775,TRUE
USA,OH,Parma,Continuous Billiards,440-842-5177,"5573 Pearl Road Parma, OH 44129",Joe Toth,,,,41.4100442,-81.7376136,TRUE
USA,OH,Parma,Raxx,216-905-3126,"5513 Pearl Rd. Parma, OH 44129",,,,,41.4111037,-81.7353267,TRUE
USA,OH,Parma Heights,Rookies Sports Bar,440-842-0834,"6913 W 130th St. Parma Heights, OH 44130",,8,,,41.3770487,-81.7837102,TRUE
USA,OH,Reynoldsburg,Thirsty Turtle,614-861-3511,"2683 Independence Village Ctr. Reynoldsburg, OH 43068",,,,,39.9261938,-82.8276663,TRUE
USA,OH,Sandusky,Zippy’s Sports Bar,608-385-1870,"5500 Milan Road Suite 210 Sandusky, OH 44870",Marc Keller,,,,41.4048934,-82.6569204,TRUE
USA,OH,Sheffield Lake,Dee's Lakeside Billiards,440-452-5633 Derek,"5284 East Lake Road Sheffield Lake, OH 44054",Derek Daniels,5,,2,41.4977486,-82.0758237,TRUE
USA,OH,Streetsboro,Chuggers Bar & Grill,330-422-0400,"9244 Market Square Dr. Streetsboro, OH 44241",,4,,,41.2433945,-81.349742,TRUE
USA,OH,Toledo,Miss Cue,419-215-1110 (Cell),"1720 South Reynolds Road Toledo, OH 43614",Daniel Martin,,,,41.6090353,-83.6655532,TRUE
USA,OH,Toledo,Miss Cue North,419-478-6344,"216 New Towne Square Dr. Toledo, OH 43612",,,,,41.7226215,-83.5437404,TRUE
USA,OH,Toledo,Miss Cue South,419-865-3792,"1720 S Reynolds Rd. Toledo, OH 43614",,,,,41.6090353,-83.6655532,TRUE
USA,OH,Toledo,Racktime Billiards,419-343-1539,"2600 Tremainsville Road Toledo, OH 43613",Diane Herzig,12,,2,41.7087897,-83.606592,TRUE
USA,OH,Van Wert,Cate's Diamond Mine Billiards,814-547-2052,"142 East Main Street Van Wert, OH 45891",Caitlin Stoyer,6,,2,40.8693054,-84.5811673,TRUE
USA,OH,Vermilion,Pence Lake Erie Lanes,440-506-8619,"4523 Liberty Ave. Vermilion, OH 44089",Tim Pence,,,,41.4243054,-82.3454433,TRUE
USA,OH,West Carrollton,Miami Valley Sports Bar,937-859-8335,"930 Watertower Ln. West Carrolton, OH 45449",,,,,39.6409889,-84.2394486,TRUE
USA,OH,Westerville,Cushions Billiards & Lounge,614-882-5986,"5986 Westerville Road Westerville, OH 43081",Dan Sylvester,,,,40.093669,-82.9240848,TRUE
USA,OH,Westlake,ARG Sales Corporation,(216) 570-8090,"25117 Detroit Rd. Suite 200 Westlake, OH 44145",Michael Hollis,,,,41.4691082,-81.8983569,TRUE
USA,OH,Winchester,The Ugly Mug,614-920-1604,"9645 Basil Western Road Canal Winchester, OH 43110",Katerina Petrova & Gregory Groves,,,,39.8428249,-82.7748674,TRUE
USA,OH,Youngstown,Ice Breakers Billiards,330-518-3708,"5516 West Webb Rd. Youngstown, OH 44515",Mike Mousie,,,,41.1303813,-80.7693614,TRUE
USA,OH,Youngstown,Loose Rack Billiards,330-503-9311,"3207 Mahoning Ave. Youngstown, OH 44509",Sean Martin,,,,41.1027362,-80.7066125,TRUE
USA,OH,Zanesville,VFW Post 1058,740-452-4491,"1318 Putnam Ave. Zanesville, OH 43701",,4,,,39.9186434,-82.005924,TRUE
USA,OK,Ada,Ada Billiards,316-706-2764 (cell),"119 Arlington Street Ada, OK 74820",Michael Treat,,,,34.7814516,-96.677637,TRUE
USA,OK,Admore,Starlite,580-319-5310,"1323 S. Commerce St. Ardmore, OK 73401",,,,,34.1559782,-97.1439305,TRUE
USA,OK,Cushing,Buck One Bar,"405-780-5807
","122 West Broadway Street Cushing, OK 74023",,10,,,35.9802218,-96.7737212,TRUE
USA,OK,Duncan,Ray's Place,(432) 556-0890,"625 US-81, Duncan, OK 73533","Jan Burton Steven Walker
Ray Mitchell & Darcy Pirtle",3,,,34.4946307,-97.9697375,TRUE
USA,OK,Enid,Chandler Bourbon & Billiards,580-603-5707 cell,"601 N. Independance Ave. Enid, OK 73701",Mark & Melanie Chandler,,,,36.4026547,-97.8796858,TRUE
USA,OK,Lawton,Bulgogi House,(580) 699-2345,"2514 B NW Ft. Sill Blvd Lawton, OK 73507",William Forney,3,,,34.6342409,-98.40541,TRUE
USA,OK,Lawton,Flix Billiards,(580) 248-2877,"2607 NW Cache Road Lawton, OK 73507",James Mallow,,,,34.6242176,-98.4303744,TRUE
USA,OK,Midwest City,Da Bar,,"5600 S. Sooner Rd. Midwest City, OK 73110",,4,,,35.4094005,-97.4224869,TRUE
USA,OK,Midwest City,Snarky's Hideaway,405-921-5332,"228 W Harmon Midwest City, OK 73110",Miko Schweitzer,,,,35.4417589,-97.4053127,TRUE
USA,OK,Moore,Regency Club,405-835-0845,"808 Northwest 24th Street Moore, OK 73160",Anthony Keough,5,,,35.3606974,-97.503955,TRUE
USA,OK,Muskogee,VFW Post 474,918-683-5253,"3815 W Okmulgee Ave. Muskogee, OK 74401",,8,,,35.7543529,-95.410277,TRUE
USA,OK,Oklahoma City,Amini's Galleria,(405) 722-2400,"6627 NW Expressway OKC, OK 73132",Ron Cox,,,,35.556177,-97.6324993,TRUE
USA,OK,Oklahoma City,Bill's Bar & Billiards,405-420-9174 (Cell),"5911 SE 74th St, Oklahoma City, OK 73135",Billy Roberts,16,,3,35.3922426,-97.4182372,TRUE
USA,OK,Oklahoma City,Chester's Pool Hall & Grill,(405) 942-5944,"2733 NW 50th St, Oklahoma City, OK 73112",Rocky Biswell & John Barton,8,,6,35.5226948,-97.5642073,TRUE
USA,OK,Oklahoma City,Cue Pro Billiards,405-202-6942,"3416 North May Avenue Oklahoma City, OK 73112",Thein Nguyen,,,,35.5046017,-97.5651363,TRUE
USA,OK,Oklahoma City,Don Quixote Club,(405) 947-0011,"3030 N Portland Ave, Oklahoma City, OK 73107",,8,,,35.4986293,-97.5823694,TRUE
USA,OK,Oklahoma City,Lucky's Pool Room,405-685-0904,"4601 South May Oklahoma City, OK 73119",Calvin Carner,,,,35.4195028,-97.5663238,TRUE
USA,OK,Oklahoma City,Lyrewood Lounge,405-808-1149,"7206 Lyrewood Lane Oklahoma City, OK 73132",Bob Ross,1,,,35.5451775,-97.6305812,TRUE
USA,OK,Oklahoma City,Taylor Cues Co. LLC,405-317-3298,"4606 NW 10th Oklahoma, OK 73127",Kent Taylor,,,,35.4783169,-97.6035622,TRUE
USA,OK,Oklahoma City,The Enzone,405-824-9511,"8884 South Western Oklahoma City, OK 73139",Mike Yones,8,,,35.3781913,-97.5293056,TRUE
USA,OK,Oklahoma City,The Landing Zone,405-732-3678,"8720 SE 15th Street Midwest City, OK 73110",Shelly Thompson,,,,35.449332,-97.3776135,TRUE
USA,OK,Sayre,66 Lounge,580-729-2830 (Billie),"304 NE Highway 66 Sayre, OK 73662",Jeffery Ward,,,,35.3080406,-99.6376266,TRUE
USA,OK,Stillwater,Shots,405-372-8200,"421 South Washington St. Stillwater, OK 74074",Kevin Burnette,11,,1,36.1168887,-97.0690459,TRUE
USA,OK,Sulphur,Los Compadres Restaurant,580-618-2779,"1023 West Broadway Sulphur, OK 73086",Felipe Castillo,,,,34.506061,-96.980538,TRUE
USA,OK,Tahlequah,Dewain's Place,918-931-1577,"303 S Water Ave. Tahlequah, OK 74464",,,,,35.9101291,-94.9705234,TRUE
USA,OK,Tulsa,Deep Pockets,9185140026 (bar),"7822 West Parkway Blvd N, Tulsa, OK 74127",Matt & Andrea Noe,16,,6,36.1456032,-96.0792965,TRUE
USA,OK,Tulsa,Magoo's,918-663-3364,"5002 South Memorial Dr. Tulsa, OK 74145",Jim Mc Dermott & Steve Peace,,,,36.0915602,-95.8866316,TRUE
USA,OK,Tulsa,Sharky's,918-742-9500,"3415 South Peoria Avenue Tulsa, OK 74105",,,,,36.1137676,-95.9752647,TRUE
CAN,ON,Windsor,Brews and Cues,519-567-7954,"5663 Ojibway Parkway Windsor, Ontario Canada N9C4J5",Andre Mailloux,,,,42.2583561,-83.0855034,TRUE
CAN,ON,Mississauga,Game Time Eatery and Entertainment,289-521-9464,"1248 Dundas Street East Mississauga, ON Canada L4Y2C4",Devon Morant,,,,43.6058643,-79.5860449,TRUE
CAN,ON,Markham,Master Q Snooker Billiards & Lounge,905-307-8828,"20 Apple Creek Blvd. #4 Markham, ON L3R5Z1",Ricky Soong,,,,43.857457,-79.35881,TRUE
CAN,ON,Toronto,The Palace Pier,416-252-7701,"2045 Lake Shore Blvd West Toronto, ON M8V2Z6",Mike Wychara,,,,43.6315679,-79.4748331,TRUE
USA,OR,Aloha,Underground Sports Bar,503-848-8888,"18641 SW Tualatin Valley Hwy. Aloha, OR 97003",,8,,,45.494643,-122.868784,TRUE
USA,OR,Astoria,Triangle Tavern,541-401-1353 Cell,"222 W. Marine Dr. Astoria, OR 97103",Carol Major,,,,46.1897593,-123.8484718,TRUE
USA,OR,Beaverton,Legends Billiards Room,970-317-2919,"6540 Southwest Fallbrook Place Beaverton, OR 97008",,20,,8,45.4727489,-122.7770275,TRUE
USA,OR,Bend,Chaos Billiards Lounge,541-797-6978,"1900 NE Davidson St. Ste. 112 Bend, OR 97701",,6,,1,44.0581728,-121.3153096,TRUE
USA,OR,Canby,Route 99 Roadhouse,503-899-2871 Tyson,"22842 South Highway 99E Canby, OR 97013",,,,,45.2758514,-122.6687529,TRUE
USA,OR,Coos Bay,Silver Dollar Tavern,541-888-5634,"479 Newmark Ave. Coos Bay, OR 97420-3257",Jessie Lund,,,,43.3926517,-124.276528,TRUE
USA,OR,Florence,Beachcomber Pub,541-997-6357,"1355 Bay Street Florence, OR 97439",Scott Waiss,,,,43.9667077,-124.1060844,TRUE
USA,OR,Gresham,Pub 181,503-666-4457,"18415 SE Division St. Gresham, OR 97030",,4,,,45.504957,-122.4734407,TRUE
USA,OR,Hillsboro,The Dugout,971-226-3384,"871 NE 25th Avenue Hillsboro, OR 97214",William Bishop,,,,45.5288767,-122.9572495,TRUE
USA,OR,Keizer,Kolby's Restaurant Bar & Billiards,541-593-1724(Kevin),"3838 River Road North Keizer, OR 97303",Kevin Kyle,7,,1,44.9817061,-123.0259338,TRUE
USA,OR,McMinnville,Mac Club,503-435-1012,"2223 McDaniel McMinnville, OR 97128",,3,,,45.2252373,-123.1820077,TRUE
USA,OR,Medford,Rack Em Billiards,541.779.6111,"40 N. Riverside Ave. Medford, OR 97501",Dave Smith,7,,7,42.3282036,-122.8707792,TRUE
USA,OR,Milwaukee,Wichita Pub,503-654-4201,"6106 SE King Rd. Milwaukie, OR 97222",,8,,,45.4470761,-122.5999412,TRUE
USA,OR,Oregon City,Jin's Lounge,503-816-6098 (JeffCell),"1656 Beaver Creek Road Oregon City, OR 97045",Frank Chin,,,,45.3331251,-122.5854047,TRUE
USA,OR,Oregon City,McAnulty & Barrys,503-866-1944,"812 Main Street Oregon City, OR 97045",Barb Duval,,,,45.3582758,-122.6067222,TRUE
USA,OR,Oregon City,Midway Public House,503-656-9501,"1003 7th St. Oregon City, OR 97045",,10,,,45.3547285,-122.6012056,TRUE
USA,OR,Oregon City,Wichita Bar & Grill,503-557-0277,"19140 Molalla Ave. Oregon City, OR 97045",,3,,,45.3293331,-122.5843742,TRUE
USA,OR,Portland,Classic Billiards Inc.,503-761-2622,"3636 SE 122nd Ave. Portland, OR 97236",,,,,45.4956459,-122.5363519,TRUE
USA,OR,Portland,Fortune Star Lounge,503-760-7641,"15920 SE Division St. Portland, OR 97236",Jack Yu,,,,45.5040413,-122.4992596,TRUE
USA,OR,Portland,Local 66 Bar & Grill,503-946-1135,"6618 SE Powell Blvd. Portland, OR 97206",,2,,,45.4972326,-122.5949483,TRUE
USA,OR,Portland,Park City Pub,503-284-7107,"8025 NE Sandy Blvd. Portland, OR 97213",,2,,,45.5520224,-122.5803098,TRUE
USA,OR,Portland,Sams Hollywood Billiards,503-282-8266,"1845 NE 41st Ave. Portland, OR 97212",,,,,45.5363849,-122.6212508,TRUE
USA,OR,Portland,Silver Dollar II Sports Bar,503-241-3465,"19 NW 5th Ave. Portland, OR 97209",,3,,,45.5234877,-122.6756303,TRUE
USA,OR,Portland,Slingshot Lounge,503-750-2808,"5532 SE Center Street Portland, OR 97206",Jordan Walden,,,,45.49369,-122.605542,TRUE
USA,OR,Portland,Sweet Home Bar & Grill,503-283-0274,"2824 N Lombard St. Portland, OR 97217",,1,,,45.5768818,-122.6960618,TRUE
USA,OR,Portland,Water Trough Saloon,503-234-4970,"4815 SE Hawthorne Blvd. Portland, OR 97215",,3,,1,45.5122503,-122.6126403,TRUE
USA,OR,Rainier,Interstate Tavern,360-749-6923,"119 East B Street Rainier, OR 97048",Juilene Wvollet,,,,46.0897041,-122.9335904,TRUE
USA,OR,Salem,Jammers Tavern,503-362-7494,"1095 Cascade Drive NW Salem, OR 97304",Mike Eichinger,,,,44.9499158,-123.0647277,TRUE
USA,OR,Salem,Phils Bar & Grill,503-362-3600,"1686 12th St. SE Salem, OR 97302",,10,,,44.9214538,-123.0303002,TRUE
USA,OR,Terrebonne,Green Felt Billiards,541-420-9487,"9281 SW Sundown Canyon Rd. Terrebonne, OR 97760",Jack Leu,,,,44.4467817,-121.3140354,TRUE
USA,PA,Aliquippa,Kendrew's Lounge,724-375-5959,"2590Brodhead Rd. Aliquippa, PA 15001",,,6,,40.6015392,-80.2756789,TRUE
USA,PA,Allentown,Federal Order Of Eagles 110,484-515-2953,"1029 S 4th St. Allentown, PA 18103",Richard Kuehner,,,,40.5909771,-75.459757,TRUE
USA,PA,Bally,Goodwill Fire Company,610-845-2000,"537 Chestnut Street Bally, PA 19503",Paul Swavely,,,,40.4010925,-75.5892991,TRUE
USA,PA,Bally,The Bally Hotel,215-872-5975,"660 Main Street Bally, PA 19503",Ian Meinzer,,,,40.4024604,-75.5859341,TRUE
USA,PA,Bangor,East Bangor Volunteer Fire Department,484-221-0203,"30 Central Ave. Bangor, PA 18013",Ed Austin,,,,40.8794135,-75.1827829,TRUE
USA,PA,Barto,The Player's Choice,215-380-5750,"1 O'Donoghue Way Barto, PA 19504",Lou Gagliano,,,,40.3787951,-75.5964155,TRUE
USA,PA,Bartonville,Wynder Holdings,845-707-0961,"3400 Route 611 Suite 103 Bartonsville, PA 18321",Kenneth Wynder,,,,41.0068833,-75.2844311,TRUE
USA,PA,Beaver Falls,Third Base Inn,724-843-9866,"1026 11th St. Beaver Falls, PA 15010",Bill Lilly,,,,40.7509259,-80.3277604,TRUE
USA,PA,Beaver Falls,"Rager, John",,"2168 Darlington Rd. Beaver Falls, PA 15010",John Rager,,,,40.7662281,-80.3519878,TRUE
USA,PA,Bernville,Riverboat Saloon,610-488-7878,"1550 Old Route 22 Bernville, PA 19506",Charles & Connie Gallagher,,,,40.5252694,-76.0489101,TRUE
USA,PA,Bethlehem,Seidersville Democratic Association,610-861-0464,"1383 Clearfield Ave. Bethlehem, PA 18015",,6,,,40.5946098,-75.3921554,TRUE
USA,PA,Bloomsburg,RD Roadhouse,570-204-3098 (Cell),"23 Perry Ave. Bloomsburg, PA 17815",Ron DeFrain,,,,40.9943308,-76.4778847,TRUE
USA,PA,Boyertown,Friendship Hook & Ladder,484-614-9478,"10 Warwick Street Boyertown, PA 19512",Bill Carr & Samuel Diehl,,,,40.3319368,-75.6388567,TRUE
USA,PA,Boyertown,Keystone Fire Company,484-792-1624,"240 N. Walnut Street Boyertown, PA 19512",Brian Warwick,,,,40.3374923,-75.6349018,TRUE
USA,PA,Butler,The American Legion Post 117,724-283-9014,"413 South Main Street Butler, PA 16001",,1,,,40.8566425,-79.8947366,TRUE
USA,PA,Camp Hill,Coliseum Entertainment Megaplex,717-972-1000,"410 Saint Johns Church Road Camp Hill, PA 17011",Irfan Butt,,,,40.2305219,-76.9544866,TRUE
USA,PA,Carlisle,Carlisle Moose Family Center,717-713-1950,"25 East High Street Carlisle, PA 17013",Joe Foreman,,,,40.2015482,-77.1875842,TRUE
USA,PA,Clarion,Infusion Night Club and Grille,814-603-2073,"518 to 522 Main St. Clarion, PA 16214",Ronald Pacsai,,,,41.214064,-79.384958,TRUE
USA,PA,Coatsville,Appeteazers,610-383-5187,"2348 E Lincoln Hwy. Coatsville, PA 19320",,5,,,39.9904045,-75.7783329,TRUE
USA,PA,Conway,Scoot's Bar & Grill,724-869-2127,"1241 2nd Ave. Conway, PA 15027",,,,,40.6616741,-80.2388771,TRUE
USA,PA,Conway,Lounge Billiards,724-869-0701,"1016 13th St. Conway, PA 15027",Ray Brooks,,,,40.6649403,-80.2318264,TRUE
USA,PA,Corry,Moose Lodge #98,814-664-8671,"332 E. Washington Ave Corry, PA 16407",Gail Collins,,,,41.9234389,-79.6371837,TRUE
USA,PA,Darlington,Harry's Place,724-336-5118,"109 E. Palistine Darlington, PA 16115",Harry Myers,,,,40.8239707,-80.4735415,TRUE
USA,PA,DeLancey,Saint Joseph Polish Society,814-939-9450,"762 Adrian Rd. PO Box 212 DeLancey, PA 15733",Jamie Hopkins,,,,40.9872677,-78.956696,TRUE
USA,PA,Dickson City,Eagle Billiards,570-955-0182,"873 Scranton Carbondale Hwy. Dickson, PA 18508",,,,,41.4665139,-75.647136,TRUE
USA,PA,Drexel Hill,Drexeline Billiard Club,610-259-9144,"5100 State Rd. Drexel Hill, PA 19026",,,,,39.945358,-75.325549,TRUE
USA,PA,DuBois,VFW Post #813,814-371-4124,"114 Fuller Ave. PO Box 523 DuBois, PA 15801",Bob Fay,,,,41.1250886,-78.7667921,TRUE
USA,PA,Dunbar,Ye Olde Inn,724-628-9820,"106 Monarch Road Dunbar, PA 15431",Donna Wisnewski,,,,39.9734109,-79.6407586,TRUE
USA,PA,Easton,Fitch's Billiards,610-392-1480,"1401 Camelot Dr. Easton, PA 18045",Scott Fitch,,,,40.7138425,-75.261829,TRUE
USA,PA,Erie,Bullfrog Bar,814-486-9007,"3864 Peach St. Erie, PA 16509",,2,,,42.0951298,-80.0831985,TRUE
USA,PA,Erie,Gold Crown Billiards,814-866-2035,"3866 Peach St. Erie, PA 16509",,,,,42.0952183,-80.0824136,TRUE
USA,PA,Everett,Double LL Bar & Grill,814-381-3015,"901 North Spring Street Everett, PA 15537",Lisa Phipps,,,,40.0219,-78.3731567,TRUE
USA,PA,Fleetwood,American Game Room,(610) 944-5159,"111 Lake Road FLeetwood, PA 19522",,,,,40.4454283,-75.7922777,TRUE
USA,PA,Freedom,Harvey Run Inn,724-728-5412,"1530 Harvey Run Rd. Freedom, PA 15042",,1,,,40.6841576,-80.2361787,TRUE
USA,PA,Greensburg,Midway - St. Clair VFD,724-289-3736 Cell,"1966 Broadway Ave. Greensburg, PA 15601",Verne Koposko,,,,40.2684345,-79.5569415,TRUE
USA,PA,Greensburg,333 Club,724-961-6373 (cell),"518 W Otterman St. Greensburg, PA 15601",,,,,40.3031674,-79.5540658,TRUE
USA,PA,Greenville,Hilltop Tavern,252-333-4908,"25 Conneaut Lake Road. Greenville, PA 16125",Jerome Little,7,,,41.4174639,-80.3800323,TRUE
USA,PA,Hamburg,Perry Indoor Golf and Billiards,570-233-6337,"805 State Street Suite B Hamburg, PA 19526",Jenna Roland,,,,40.5596067,-75.9739684,TRUE
USA,PA,Harrisburg,Club Med Billiards,717-580-8632 Cell,"101 S. 38th St. Harrisburg, PA 17111",Joel Medvidovich,,,,40.2565368,-76.8221803,TRUE
USA,PA,Harrisburg,Harrisburg Maennerchor,717-233-3011,"221 North Street Harrisburg, PA 17101",,2,,,40.2642188,-76.8873027,TRUE
USA,PA,Harrisburg,Gilligan's Bar & Grill,717-939-9575,"987 Eisenhower Blvd. Harrisburg, PA 17111",George Lois,,,,40.2387679,-76.8052365,TRUE
USA,PA,Harrisburg,The Pour House on Derry,717-682-8955,"6200 Derry St. Harrisburg, PA 17111",Paul Karagiannis,,,,40.2642219,-76.7804032,TRUE
USA,PA,Hatboro,Archie's Big Heads,215-441-0436,"489 E County Line Rd. Hatboro, PA 19040",,,,,40.1774237,-75.0807117,TRUE
USA,PA,Haven,D&D Grille & Bar,570-385-9144,"16 St. John Street Schuylkill Haven, PA 17972",Lou Spitler,,,,40.628776,-76.1723737,TRUE
USA,PA,Hopwood,JC's Diner & Pool Hall,724-550-4368,"242 Toolspring Jumonville Road Hopwood, PA 15445",,,,,39.898285,-79.707829,TRUE
USA,PA,Imperial,RMV Sales Inc.,724-695-2406,"7900 Staubenville Pike 100 Imperial, PA 15126",Mark Milletary,,,,40.4403953,-80.2276656,TRUE
USA,PA,Jamestown,First Catholic Slovak Band Hall,814-410-3669,"716 Chestnut Street Johnstown, PA 15906",Tanya McClafferty,,,,40.3422721,-78.9309741,TRUE
USA,PA,Johnstown,First Russian American Federation,814-341-8674,"301 Chandler Ave. Johnstown, PA 15906",Bill Blasko,,,,40.3486941,-78.9484692,TRUE
USA,PA,Johnstown,Mully's,814-266-7372,"1449 Scalp Avenue Johnstown, PA 15904",Jeff Conahan,,,,40.2724204,-78.8551623,TRUE
USA,PA,Johnstown,Woodside Bar and Grill,814-254-4003,"430 Highland Park Road Johnstown, PA 15904",Rob Barmoy,,,,40.2853738,-78.8972179,TRUE
USA,PA,Kittanning,Fraternal Order Of Eagles 896,724-954-6810,"632 Hawthorne Ave. Kittanning, PA 16201",Chance Jones,,,,40.8226691,-79.5217739,TRUE
USA,PA,Lancaster,Riverside Camping Association,717-314-8439,"818 Hillaire Road Lancaster, PA 17601",Jeff Greener,,,,40.0582991,-76.3816122,TRUE
USA,PA,Latrobe,Cooperstown Vets,724-972-5463,"2541 Thomas St. Latrobe, PA 15650",Thomas Gilligan,,,,40.3026293,-79.3625278,TRUE
USA,PA,Lititz,Garden Spot Home Assoc. #56,717-951-7181,"109 N broad St. Lititz, PA 17543",Ray Sylte,,,,40.1598474,-76.3073031,TRUE
USA,PA,Manheim,Germania Band Club Of Manheim,717-278-4200,"41 S. Pitt St. Manheim, PA 17545",Scott Hunt,,,,40.1612583,-76.3963921,TRUE
USA,PA,Masontown,VFW Post #4584,724-880-5238 Albert,"115 River Ave. Masontown, PA 15461",Floyd Gladman,,,,39.8468708,-79.9099561,TRUE
USA,PA,Monaca,Whiskey Rhythm,724-495-0934,"1198 Pennsylvania Ave. Monaca, PA 15061",,,,,40.6899256,-80.2771616,TRUE
USA,PA,Mount Pleasant,Slovak Citizens Club,412-965-3867 Work Cell,"807 W. Smithfield St. Mount Pleasant, PA 15666",Randy Rice,,,,40.1522696,-79.5475676,TRUE
USA,PA,New Brighton,United Croation Club,724-843-2101,"820 3rd Avenue New Brighton, PA 15066",Dave Felo & Stephen Zapsic,,,,40.7344594,-80.3140641,TRUE
USA,PA,New Holland,New Holland Home Assoc.,717-354-8523,"35 South Hoover Ave. New Holland, PA 17557",Karen Bowers,,,,40.0973731,-76.0994212,TRUE
USA,PA,Norristown,Markley Billiards,610-278-1595,"1713 Markley St. Norristown, PA 19401",,,,,40.1325618,-75.3352182,TRUE
USA,PA,Pennsburg,Pizza Como & PC Pub,215-679-4900,"468 Pottstown Ave. Pennsburg, PA 18073",Alfredo Liquoro,,,,40.3928354,-75.4998716,TRUE
USA,PA,Philadelphia,Ball Busters Billiards,215-313-6411,"3265 South 61st Street Philly, PA 19153",Tyrone Ford,,,,39.919567,-75.20688,TRUE
USA,PA,Philadelphia,Good Time Tavern,215-668-2880 Cell,"2501 East York St. Philadelphia, PA 19125",Michael Weinberger,,,,39.9772766,-75.1235995,TRUE
USA,PA,Philadelphia,Jimmy's Pub,215-922-1863,"8018 Castor Avenue Philadelphia, PA 19152",Dennis Elmer,,,,40.0624949,-75.0558948,TRUE
USA,PA,Philadelphia,Morrell Tavern,215-632-6870,"3800 Morrell Avenue Philadelphia, PA 19114",Susan Berardi,,,,40.0647206,-74.9872566,TRUE
USA,PA,Philadelphia,Philadelphia University,215-951-2540,"Henry Ave. Philadelphia, PA 19144",,,,,40.0199413,-75.1918365,TRUE
USA,PA,Phoenixville,Valley Forge Volunteer Fire Co.,610-202-5682,"630 Valley Park Rd. Phoenixville, PA 19481",,,,,40.100065,-75.474571,TRUE
USA,PA,Phoenixville,VFW,610-933-9974 (VFW),"200 Star Street Phoenixville, PA 19460",,,,,40.1306544,-75.5116103,TRUE
USA,PA,Pine Grove,North End Fire Company,570-624-8706,"118 North Tulpehocken Street Pine Grove, PA 17963",,,,,40.55736,-76.3922599,TRUE
USA,PA,Pine Grove,Pine Grove Fish and Game,570-345-3905,"7 Geary Wolfe Road Pine Grove, PA 17963",,,,,40.539291,-76.388756,TRUE
USA,PA,Pittsburgh,Squirrel Hill Sports Bar,412-422-1001,"5832 Forward Ave. Pittsburgh, PA 15217",,6,,,40.4294184,-79.9224528,TRUE
USA,PA,Pittsburgh,Breakers,412-531-2250,"1413 Potomac Ave. Pittsburgh, PA 15216",,,,,40.3953403,-80.0347609,TRUE
USA,PA,Portage,Olde Keg Lounge,814-937-1586 (Cell),"623 Main Street Portage, PA 15946",,,,,40.38686,-78.6726045,TRUE
